更新时间,#genre#
20260206 02:09,url


RespoTime,whitelist,#genre#
1069.62ms,河水汝相对,https://www.goodiptv.club/huya/29982610
1069.65ms,TV7 Békéscsaba,https://stream.y5.hu/stream/stream_bekescsaba/stream.m3u8
1069.95ms,东营区新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=dydyqxw
1071.08ms,RTL 102.5,https://dd782ed59e2a4e86aabf6fc508674b59.msvdn.net/live/S97044836/tbbP8T1ZRPBL/playlist.m3u8
1071.10ms,乌兰巴托的夜-洋澜一,https://vdse.bdstatic.com//604a5a5431e162005c2841fb53a36c97.mp4
1071.12ms,倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
1071.36ms,周杰伦 - 蒲公英的约定,https://cfss.cc/api/kg/D64FED58CB27EDFC59807C825794AA4B.mp4
1072.12ms,宁夏经济广播,https://satellitepull.cnr.cn/live/wxnxjjgb/playlist.m3u8
1072.35ms,KCBS-DT1 (1080p) [Not 24/7],https://tvpass.org/live/cbs-kcbs-los-angeles-ca/hd
1072.35ms,Partenope Tv,https://diretta.arcapuglia.it:8080/live/partenope/index.m3u8
1073.13ms,cctv15MCP,https://live.ottiptv.cc/mcp/cctv15.m3u8?userid=5559462299&sign=52d85ddc5e8f310d9fe8dc43f2092819b9291377e8d765c727ba3c7bdd05666852a221749caf9e0412f73a2be7372d9e8c2b6846cb468e3c0730ee120024e9066acd1a0a1b56555545185a54d014&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
1073.45ms,永昌综合,https://play.kankanlive.com/live/1652755738635915.m3u8
1073.64ms,恒山悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
1073.88ms,慕容风 - 我总是《夜理万机》，记忆总夜里翻起,https://cfss.cc/api/kg/7E73CE3C9DF9ACDCC5C2B5C2A35867D0.mp4
1073.91ms,麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
1073.93ms,CCTV10,http://www.cdnstv.com:6398/hls/10/index.m3u8
1073.93ms,509005227 - 卦者灵风：我确实很喜欢炉石传说 但是,https://cfss.cc/api/kg/24DFBA6D78786A9E7C968CD1EF039222.mp4
1074.28ms,TVBDRAMA,http://iptv.4666888.xyz/iptv2A.php?id=33
1074.42ms,中视新闻,https://t.freetv.fun/live/zhong-shi-xin-wen-1.php
1074.67ms,河北经济广播,https://satellitepull.cnr.cn/live/wxhebjjgb/playlist.m3u8
1074.72ms,超级猫行动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8d952bbdd6cc4e6abf9df153bc18e927/1200.m3u8
1074.75ms,李荣浩、李荣浩战队12强、2019中国好声音 - 年少有为 - 2019中国好声音巅峰之夜,https://cfss.cc/api/kg/2FF4206EF64173578ABA38AA025A0B9E.mp4
1074.76ms,古墓系列,https://live.metshop.top/huya/11352913
1074.90ms,「上海」浦江之声广播,https://tv.iill.top/fm/1317?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
1074.97ms,江南第一丐 - 当素人王者遇到开挂原唱，邓紫棋：让你知道什么叫开口秒杀全场！,https://cfss.cc/api/kg/C818F908190C79E3A0602C169CE100A8.mp4
1075.08ms,浙江遂昌,http://play-sh13.quklive.com/live/1708426592499070.m3u8?auth_key=2028414342-e92bda8423ad478c987a8b7ae82abe0e-0-c616f7fabb9675e1ed1d84d9edae7e07
1075.62ms,浙江民生休闲,http://ali-xwl.cztv.com/live/channel061080Plxw.m3u8
1076.45ms,三立,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283889
1076.55ms,重庆卫视,https://www.yangshipin.cn/tv/home?pid=600002531
1076.59ms,风云音乐,http://hmfs.f3322.net:3388/hls/29/index.m3u8
1076.66ms,李荣浩、汪苏泷、陈立农、欧阳娜娜、蒋一侨、美好的时光 - 下雨天 - 美好的时光 第7期,https://cfss.cc/api/kg/1AB8234600165AE41AAA718241428B06.mp4
1076.71ms,湖州公共,https://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
1076.90ms,内蒙古,http://120.238.94.10:9901/tsfile/live/1072_1.m3u8
1076.92ms,阿坝若尔盖综合,http://regpull.regrmt.cn/live/fba4bdf0019310007748ce6c00000000.flv?wsSecret=9c12ac7fa0a7188dfa3f1d6ea7c1aa26&wsTime=2019657600
1077.10ms,[SD]cctv-02,https://t.freetv.fun/live/cctv-02-2.php
1077.24ms,RT News（英语国际）,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
1077.89ms,南方五,http://120.238.94.10:9901/tsfile/live/1017_1.m3u8
1078.09ms,千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
1078.22ms,莪芣乖 - 赵雷《南方姑娘》大合唱泪目，超感动！,https://cfss.cc/api/kg/7E497234B9F36F913B249DA77C8E800A.mp4
1078.25ms,东方伟 - 这个pv你就《问鼎》不顶吧,https://cfss.cc/api/kg/75C6E3B8A5717B0077C9570BB9942F3D.mp4
1078.41ms,WABC-DT1 (720p) [Not 24/7],https://tvpass.org/live/WABCDT1/hd
1078.64ms,浙江新闻,http://ali-xwl.cztv.com/live/channel071080Plxw.m3u8
1078.71ms,海口-1|澜露直播,https://live2.hkbtv.cn/live/tv2501.m3u8
1080.21ms,2021热门伤感DJ,https://vdse.bdstatic.com//06b4e9b185b843e694e4d20e9b0a0aac.mp4
1080.66ms,敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
1080.79ms,龙飘飘《我没醉》,https://vdse.bdstatic.com//3d48e45e47836cd75c202ec957260837.mp4
1081.48ms,CNBC Indonesia,https://live.cnbcindonesia.com/livecnbc/smil:cnbctv.smil/master.m3u8
1081.69ms,赵雷、大事发声·录音棚现场 - 鼓楼 - 大事发声·录音棚现场,https://cfss.cc/api/kg/A18D8900B47816C0A1D16BF809595677.mp4
1082.54ms,周杰伦 - 夜曲,https://cfss.cc/api/kg/FEFD599DF8886873B5708562CFFF4D43.mp4
1082.68ms,无线华剧,http://tl.061833.xyz/tl/null-4
1082.93ms,莲花卫视,http://php.jdshipin.com:8880/amlh.php
1083.11ms,心飞儿 - 专业歌手冒充学员去好声音砸场子，一开口观众和导师全场震惊  #中国好声音#薛之谦 #黄渤 #费玉清 #陈奕迅,https://cfss.cc/api/kg/3739A156C135B133A913A470F70B2D36.mp4
1083.64ms,Big Radio,https://stream.hndt.com/live/gudian/playlist.m3u8
1083.92ms,不坏不爱 - 《云里雾里》,https://cfss.cc/api/kg/240D4E04A6AF2A724F5495A8451D39C1.mp4
1084.52ms,台视综合,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283891
1084.59ms,十堰经济旅游|澜露直播,http://106.53.99.30/tv/hubei.php?id=syjjly
1084.64ms,凤凰资讯,http://www.terrykang.cn:5678/sxg.php?id=test2_4000
1084.67ms,NDR Hamburg Ⓖ,https://mcdn.ndr.de/ndr/hls/ndr_fs/ndr_hh/master.m3u8
1084.89ms,广南|澜露直播,https://zb-live.ynurl.com/guangnan/31407c0a-ec07-4b5f-8a89-c26fbcc1fcf9.m3u8
1085.20ms,致青春-王菲,https://vdse.bdstatic.com//92462d18aa23857958610347a6aafa90.mp4
1085.48ms,牟综合|澜露直播,http://zmgd.zyrnet.com:8888/hls/19/index.m3u8
1085.51ms,电视指南,http://183.11.239.36:808/hls/13/index.m3u8
1085.53ms,河南民生|澜露直播,http://zmgd.zyrnet.com:8888/hls/22/index.m3u8
1085.67ms,象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
1086.08ms,ICTV2,http://cdnua05.hls.tv/919/hls/8743361621b245838bee193c9ec28322/4835/stream.m3u8
1086.30ms,海南文旅,https://migu.188766.xyz/?migutoken=197574130d398b511ed833bd2857d0ac&id=hn_wlpd&type=sz
1086.65ms,保山|澜露直播,https://hwapi.yntv.net/7y80ii/7672o4.m3u8
1086.69ms,喜剧片-山鸡变凤凰,https://hd.ijycnd.com/play/Le36WlQd/index.m3u8
1086.83ms,阿汤哥的影迷,https://www.goodiptv.club/huya/21059585
1086.94ms,安多卫视,https://liveout.xntv.tv/a65jur/96iln2.m3u8
1088.31ms,第十门,https://www.goodiptv.club/huya/11352883
1088.38ms,龙华偶像,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn12
1088.46ms,安定电视,https://play.kankanlive.com/live/1672881652415978.m3u8
1089.16ms,林正英经典玄幻电影,https://yylunbo.ottiptv.cc/yy/1462895099
1089.32ms,中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
1089.40ms,Tuscia Sabina 2000Tv,http://ts2000tv.streaming.nextware.it:8081/ts2000tv/ts2000tv/chunks.m3u8
1089.89ms,重庆卫视,http://183.11.239.36:808/hls/53/index.m3u8
1089.99ms,兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
1090.94ms,CGTN英文记录,http://183.11.239.36:808/hls/77/index.m3u8
1091.03ms,电视剧•2「解说」,https://live.iill.top/huya/25018873
1091.12ms,爱情鸟,http://vdown.kuwo.cn:80/resource//t4/69/75/bD9N0L_qjcM.mp4
1091.34ms,小阿枫 - 爱江山更爱美人 - 小阿枫酷狗首唱会现场,https://cfss.cc/api/kg/06F6DD79DDC04B1CB1794554F696FD00.mp4
1091.42ms,张学友 - 一千个伤心的理由 - 光年世界巡回演唱会2007香港,https://cfss.cc/api/kg/8E74AF49470C05B77D51D3BE85E4773A.mp4
1091.93ms,咸宁综合|澜露直播,http://www.kaniptv.cn/湖北地方5.php?id=咸宁综合
1092.11ms,天津-天津海河,https://gcalic.v.myalicdn.com/gc/tjhh02_1/index.m3u8?contentid=2820180516001
1092.40ms,贵州卫视,http://183.11.239.36:808/hls/49/index.m3u8
1092.86ms,Tastemade International,https://cdn-apse1-prod.tsv2.amagi.tv/linear/amg00047-tastemade-tmintlaus-samsungnz/playlist.m3u8
1093.11ms,周杰伦 - 听妈妈的话,https://cfss.cc/api/kg/7D76F88D36D2BA1B19E8CA9F627872F1.mp4
1093.15ms,安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
1093.34ms,我用自己的方式爱你,http://vdown.kuwo.cn:80/resource/t1/46/26af4a23c9e04725bd1dc491b662f386.mp4
1093.66ms,张学友 - 演唱会 - 2004活出生命演唱会,https://cfss.cc/api/kg/9EABFBEDDAB40976390111B6B5570991.mp4
1093.85ms,怦然心动如往昔 - 《2022年终总结》,https://cfss.cc/api/kg/1446F7164EE49ACE074535AE867AA741.mp4
1094.28ms,林俊杰 - 那些你很冒险的梦,https://cfss.cc/api/kg/7908F51B1A0457B217B872E57D670E6A.mp4
1094.54ms,李克勤、周深、中国梦之声·我们的歌 - 天下有情人 - 中国梦之声·我们的歌 第10期,https://cfss.cc/api/kg/EAE14B69A6DCEF9169F7E8B315A40119.mp4
1094.66ms,张韶涵、周深、天赐的声音 - 一路生花 - 天赐的声音第三季 第12期,https://cfss.cc/api/kg/E720346DC6062F784F537C1B2FDC552F.mp4
1094.70ms,广西经济广播•女主播电,https://satellitepull.cnr.cn/live/wx32gxjjgb/playlist.m3u8
1094.77ms,小阿枫 - 今夜 - DJ R7版)(现场版,https://cfss.cc/api/kg/AE6B63F6AC931B7F7355A94AFA64B394.mp4
1094.94ms,CCTV4K真4K,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8
1094.99ms,广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
1095.51ms,RT Doc-Русский（俄语纪录）,https://rt-doc.rttv.com/dvr/rtdru/rtdru1080.m3u8
1095.79ms,林俊杰 - 江南,https://cfss.cc/api/kg/9F62C7C23A2FA3E7B81D1A58EE7E2458.mp4
1096.70ms,武术频道,https://dxtx.hntv.tv/live/wssj.m3u8?txSecret=c38b4d31ba4c45c6babb5c47132123e3&txTime=7ABB976A&wsSecret=c15709961ef41a63593498d027a3ae9e&wsTime=1770321601
1096.81ms,南宁公共,https://hls.nntv.cn/nnlive/GGPD_24.m3u8
1096.89ms,陕西体育休闲,https://mgtv.ottiptv.cc/migu/956909356.m3u8?migutoken=2cd1b3120e6a6d3cec136ca61cb23c24512860d4956d391b8c7d8a1fce58c3fa549930217eede8887c05f73eb24ac9692be10bdd06557f58130ff6717e37e1b6ba38adfacf8e74298fe1d4f48c
1097.16ms,河南法治|澜露直播,http://zmgd.zyrnet.com:8888/hls/23/index.m3u8
1097.34ms,CGTN法语,http://183.11.239.36:808/hls/82/index.m3u8
1097.36ms,小阿枫 - 今天 - 伴奏版,https://cfss.cc/api/kg/32BF43CE1A7AB55F049BBF5B91B3F68A.mp4
1098.25ms,兰山综合|澜露直播,http://1.94.31.214/php/qilu.php?id=lylszh
1098.46ms,TVB翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
1098.83ms,国学频道,http://183.11.239.36:808/hls/23/index.m3u8
1098.86ms,När-TV Ⓢ,https://streaming.nartv.fi/live/ngrp:NAR_TV.stream_all/playlist.m3u8
1098.99ms,野生白狮(中),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aa5594a7d44b42768d0b4f2fa3e3651d/1200.m3u8
1099.45ms,莱西综合|澜露直播,http://1.94.31.214/php/qilu.php?id=qdlxzh
1099.70ms,阿冰 - ⚡️离谱！周杰伦《乌梅子酱》？？？⚡️,https://cfss.cc/api/kg/4D6BFE1945231E6F97B4F728B49B6365.mp4
1099.90ms,周杰伦、李荣浩、2021中国好声音 - 默 - 2021中国好声音 第一期,https://cfss.cc/api/kg/742E6955D62E4B523EF4102D4AC7CF64.mp4
1099.94ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-6.ctv
1100.48ms,山西卫视,http://183.11.239.36:808/hls/59/index.m3u8
1100.60ms,云南大理崇圣寺三塔远景,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
1100.68ms,李荣浩 - 年少有为,https://cfss.cc/api/kg/98587F0FC961606FDCC8D114FDF2B390.mp4
1100.76ms,罗田综合|澜露直播,http://106.53.99.30/tv/hubei.php?id=ltzh
1101.25ms,「央广」民族之声,https://tv.iill.top/fm/647?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
1101.57ms,甘南迭部|澜露直播,https://play.kankanlive.com/live/1711955827175988.m3u8
1101.71ms,陈奕迅 - 孤勇者 - LIVE,https://cfss.cc/api/kg/3A83622764C57CD39ECEE62074845A99.mp4
1101.76ms,黑龙江都市女性广播,https://satellitepull.cnr.cn/live/wx32hljnxgb/playlist.m3u8
1102.01ms,广饶新闻|澜露直播,http://1.94.31.214/php/qilu.php?id=dygrzh
1102.39ms,完美游戏 (1080p) [Not 24/7],http://183.207.248.71/cntv/live1/wmyx/wmyx
1102.71ms,风含情水含笑,https://alimov2.a.kwimgs.com/upic/2022/06/08/07/BMjAyMjA2MDgwNzE4NTBfOTU2MzA3MDg4Xzc2Mjg3Nzk4NzQ0XzJfMw==_b_B375987d14e51a79300421bd54ea37707.mp4?clientCacheKey=3xdmpwqivcha8zy_b.mp4&tt=b&di=24716420&bp=10000
1102.75ms,李荣浩、美好的时光 - 海浪 - 美好的时光 第6期,https://cfss.cc/api/kg/DE8B418FE718B1E69012E446F95985E3.mp4
1102.88ms,九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1103.28ms,徐州新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8
1103.51ms,笼-张碧晨,https://vdse.bdstatic.com//4bdcb4bcdbe1e694e556fd42159a165b.mp4
1103.65ms,松原乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
1103.68ms,林俊杰 - 修炼爱情,https://cfss.cc/api/kg/59417883B4254493B990BC55CF21E98A.mp4
1103.81ms,CCTV17,https://www.freetv.top/migu/673168256.m3u8?migutoken=9094be8a5828bcdca0c02d6805bd52cc36e4d16a29031a320eaed60d6d74d5b36653a81c659450938ab30e91f4b27468f176d304463164c178f446ff6d44d623dd787da315c58de6d4d0010bb1
1103.82ms,刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
1104.16ms,孤山 - 赵雷吉他弹唱《画》，用歌声画出他的理想世界,https://cfss.cc/api/kg/4912072D18A07E27D4BB03DD79540175.mp4
1104.66ms,累了 - 歌神张学友现场演绎《遥远的她》,https://cfss.cc/api/kg/91380D7A5C68816DCA62A94BCA08E6F6.mp4
1104.78ms,台湾戏剧,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=litv-longturn22
1104.82ms,赵雷、中国好歌曲 - 画 - 2014中国好歌曲第一季第七期现场,https://cfss.cc/api/kg/46F0227D9544A02A830A38BD189C306B.mp4
1104.94ms,安徽戏曲广播•动听995,https://satellitepull.cnr.cn/live/wxahxqgb/playlist.m3u8
1105.13ms,四川乡村|澜露直播,http://shawn1057.myqnapcloud.com:4022/rtp/239.93.0.52:5140
1105.30ms,南美野生世界1,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/35eac4ae4e024654b845f5c7b2221d15/1200.m3u8
1105.58ms,鬣蜥生存攻略,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/ae22dffaf28f496584fc581ab72fab9c/1200.m3u8
1105.86ms,泰安综合,http://play.kankanlive.com/live/1680577080200944.m3u8
1106.08ms,T13 en vivo,https://redirector.rudo.video/hls-video/10b92cafdf3646cbc1e727f3dc76863621a327fd/t13/t13.smil/playlist.m3u8
1106.21ms,赵雷 - 成都 - 微电影版,https://cfss.cc/api/kg/502DEA295D4BCEB8AC94C1AD395B7C4B.mp4
1106.31ms,长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
1106.40ms,邯郸科技|澜露直播,http://ylt.7766.org:333/hls/31/index.m3u8
1106.64ms,内蒙乌兰察布新闻综合|澜露直播,http://play1-qk.nmtv.cn/live/1735546836103043.m3u8
1106.93ms,长沙女性|澜露直播,http://8.138.7.223/tv/mgtv.php?id=230
1107.57ms,Sky News (UK),https://ythls.armelin.one/channel/UCoMdktPbSTixAyNGwb-UYkQ.m3u8
1107.65ms,Peace TV Chinese (1080p),https://dzkyvlfyge.erbvr.com/PeaceTvChinese/index.m3u8
1107.68ms,浙江城市之声,https://satellitepull.cnr.cn/live/wxzjcszs/playlist.m3u8
1107.69ms,永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
1107.72ms,勇闯都市丛林,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/221e94ad951d4001b106d3c5af785537/1200.m3u8
1107.76ms,CCTV4,https://www.freetv.top/migu/608807416.m3u8?migutoken=94d24df192f212e52d7c222dfab7df5ce4aad53db2766a6c4275a4c1e796cf13fb231906f792af9bc717ce1ccafa62165ebdc66b02fb0882cd5beac443921d36883a491d2b549a5509d63534e1
1107.84ms,歌曲里的小宇宙 - 小阿枫完整版《不是因为寂寞才想你》还是当年的感觉，好听,https://cfss.cc/api/kg/7E91957C064742111F71C3A43EB8D616.mp4
1107.92ms,小熊的故事3,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3564b5460bea444b8712fb1cb0a59c00/1200.m3u8
1108.06ms,保持站立,https://hd.ijycnd.com/play/9aA8y13e/index.m3u8
1108.62ms,江苏卫视,http://223.105.252.8/PLTV/4/224/3221228099/index.m3u8
1108.73ms,云南卫视,http://cssbyd.imwork.net:8082/hls/36/index.m3u8
1108.77ms,广东卫视,http://223.105.252.8/PLTV/4/224/3221227445/index.m3u8
1109.11ms,都市里的丛林(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9f79dac568844de8813e682b280efb4f/1200.m3u8
1109.12ms,金乡综合|澜露直播,http://1.94.31.214/php/qilu.php?id=jijxzh
1109.22ms,金鹰纪实|澜露直播,http://8.138.7.223/tv/mgtv.php?id=316
1109.58ms,亚太第一卫视综合,http://play2.one-tv.com/live/onetv.m3u8
1110.00ms,浙江卫视,https://migu.188766.xyz/?migutoken=0776004646bde2676c17b782dd4554cc&id=z_jws&type=sz
1110.21ms,周杰伦 - 兰亭序,https://cfss.cc/api/kg/B4567BE61EADF9D0A872B194ADDEBA52.mp4
1110.23ms,韩国|NBS,https://media.joycorp.co.kr:4443/live/live_720p/playlist.m3u8
1110.77ms,民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
1111.51ms,2025跨年晚会,http://dxa.yiandrive.com:39319/bilibili/1231
1111.69ms,广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
1111.76ms,东森卫视,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283893
1112.17ms,精彩动作电影享不停,https://yylunbo.ottiptv.cc/yy/1382736809
1112.50ms,吴忠公共,http://live.kanwz.net/ggpd/sd/live.m3u8?zningxd
1112.68ms,爱情公寓,https://live.metshop.top/douyu/2838296
1112.68ms,巨兽来了,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1224d3b3e1ba410d8dc316f2f2ab1872/1200.m3u8
1112.74ms,「内蒙古」交通之声广播,https://tv.iill.top/fm/571?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
1112.77ms,棕熊把守的水上要塞(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bb2341e42865439eaed4502fcc736ea5/1200.m3u8
1113.26ms,栖霞综合|澜露直播,http://1.94.31.214/php/qilu.php?id=ytqxzh
1113.34ms,[SD]пятница! int.,https://t.freetv.fun/live/piatnitsa-int.php
1113.62ms,新疆卫视MCP,https://live.ottiptv.cc/mcp/xinjiang.m3u8?userid=5559462299&sign=727632d070c42ae7580982328d1dcc79fdf50f76fb52d982f207b49a29bc17b895f89e43bc411bbea517a7d5f92ac79ac154cd25aaf05b277893f269a875232007ba43d5a10f2674811a28ad7416607a&auth_token=1b99577efa5a3442ca4c7820d6e0b4e8
1113.72ms,湖南娱乐,http://8.138.7.223/tv/mgtv.php?id=344
1113.83ms,乐山文旅|澜露直播,http://pwpull.leshan.cn/live/216e177701911000eb46902c00000000.flv
1114.30ms,示申 - 【卦者灵风feat.万灼】《雕》,https://cfss.cc/api/kg/C9C0D580757F6DEED90640118E71A382.mp4
1115.13ms,东森戏剧,http://mypanel-4k.com:80/me52pjdqa6/dt2t9r16ja/283894
1115.31ms,非洲野放计划2,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/21ff76c2151743f983d8f67d3cc7231d/1200.m3u8
1115.64ms,爱拼才会赢,http://vdown.kuwo.cn:80/resource//t4/20/1/y12_ecvVJgA.mp4
1115.76ms,北京财经,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv5_1/index.m3u8?adapt=0&BR=audio
1115.85ms,Astr欢喜,https://smt.1678520.xyz/smt3.2.1.php?id=Huahee
1115.93ms,落日与晚风-IN-K/王忻辰,https://vdse.bdstatic.com//c2289af7749daef7a72ea754f33a3a06.mp4
1116.06ms,冷漠-时光海灣,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_9867444&response=res&format=mp4&type=convert_url
1116.13ms,六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
1116.64ms,周杰伦、潘玮柏、张学友 - 听妈妈的话 - 2007世界巡回演唱会,https://cfss.cc/api/kg/86A1CE73BC24D8DD976A5A67CB394D11.mp4
1117.27ms,周深 - 大鱼 - 春晖纪·2020国风音乐盛典,https://cfss.cc/api/kg/4B26B5A1DE454A9DEA4BA0F65D802810.mp4
1117.35ms,临沧|澜露直播,https://hwapi.yntv.net/6tt654/1i495z.m3u8
1117.55ms,黄山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
1117.90ms,猛鬼食人胎1998【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20230808/21700_a6c58e51/index.m3u8
1118.25ms,苏州电影娱乐,https://t.freetv.fun/live/su-zhou-dian-ying-yu-le-xin-xi-1.flv
1118.72ms,La7,https://viamotionhsi.netplus.ch/live/eds/la7/browser-HLS8/la7.m3u8
1119.06ms,定西综合,https://play.kankanlive.com/live/1675303871634928.m3u8
1119.28ms,淮北矿业|澜露直播,http://xcblive.hbcoal.com/3/sd/live.m3u8
1119.73ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?fbl=
1119.88ms,中国|CEC国际教育,http://play.cec-tv.com.cn/channel/cec-tv3.m3u8
1120.26ms,平凉新闻综合,https://t.freetv.fun/live/ping-liang-xin-wen-zong-he-2.flv
1120.39ms,北京生活,https://wstvcpudali.v.myalicdn.com/wstvcpud/udrmbtv7_1/index.m3u8?adapt=0&BR=audio
1120.60ms,眉山丹棱综合,http://dlpull.2289869471.com/live/08f432a6018f10004816cbcd00000000.flv?wsSecret=41bfc16da5f0b820687587fa2bfd121c&wsTime=2019657600
1120.87ms,湖南张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8?contentid=2820180516001
1121.10ms,9点抱紧P神大腿,http://dxa.yiandrive.com:39319/huya/585800
1121.92ms,武城综合|澜露直播,http://43.138.196.212/q0l.php?id=dzwcxw
1121.97ms,Budapest Európa TV,https://cloudfront44.lexanetwork.com:1344/freerelay/bpetv.sdp/playlist.m3u8
1121.97ms,云南康旅|澜露直播,https://hwapi.yntv.net/62hdvf/227q43.m3u8
1122.32ms,金堂电视台|澜露直播,http://live.jtxwzx.com.cn:80/jtdst/hd/live.m3u8
1123.54ms,上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
1124.64ms,杭州导视|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.182:5140
1124.78ms,野生白狮(下),http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1e405a3890d3497d80df5351ad30f169/1200.m3u8
1124.81ms,武进新闻,https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
1124.85ms,The Hill TV (1080p),https://jmp2.uk/stvp-US3300008FX
1124.85ms,都江堰大熊猫E,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao15_2/index.m3u8
1125.05ms,达茂电视台|澜露直播,http://pili-live-hls-nmgapp12019.nmgcyy.com.cn/nmgapp12019/live174278125035550.m3u8
1125.12ms,江陵综合|澜露直播,http://106.53.99.30/tv/hubei.php?id=jlzh
1125.13ms,临清综合|澜露直播,http://1.94.31.214/php/qilu.php?id=lclqzh
1125.37ms,TVBJ2,http://php.jdshipin.com/TVOD/iptv.php?id=j2
1125.59ms,之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
1125.59ms,「四川」城市96.5,https://tv.iill.top/fm/2401?token=f99aa6dcc5ace8a366e4f74ee682577886b85ad1eaac24be91383512c36747b9
1125.83ms,赵雷 - 鼓楼 - 2016简单生活音乐节现场,https://cfss.cc/api/kg/C8F7C057B75258E66628C2043D623C54.mp4
